id,titulo,fecha_inicio,formato,estado,episodios,duracion,generos,estudios,calificacion,popularidad,favoritos
198921,Sylvanian Families: Freya no Wonder Days,2025-10-02,TV_SHORT,FINISHED,12.0,12.0,Fantasy|Slice of Life,LandQ studios,,92,0
194389,Koala Enikki,2025-10-02,ONA,RELEASING,49.0,2.0,Slice of Life,studio MOTHER,52.0,553,6
193968,Let’s Play: Quest Darake no My Life,2025-10-02,TV,FINISHED,12.0,23.0,Comedy|Romance|Slice of Life,OLM,65.0,15178,183
187166,Ganso! Bandori-chan,2025-10-02,ONA,RELEASING,52.0,1.0,Comedy|Music,AtoriE,68.0,2346,23
186621,Taiyou yori mo Mabushii Hoshi,2025-10-02,TV,FINISHED,12.0,24.0,Romance,Studio KAI,72.0,19340,324
185575,Bukiyou na Senpai.,2025-10-02,TV,FINISHED,12.0,24.0,Comedy|Romance,Studio elle,69.0,32822,468
183385,"Watashi wo Tabetai, Hitodenashi",2025-10-02,TV,FINISHED,13.0,24.0,Drama|Horror|Psychological|Romance|Supernatural,Studio Lings,74.0,42563,1188
177271,Kakuriyo no Yadomeshi 2nd Season,2025-10-02,TV,FINISHED,12.0,24.0,Drama|Romance|Slice of Life|Supernatural,GONZO|Makaria,68.0,10515,166
213353,Given: 10th Mix,2025-10-01,OVA,FINISHED,1.0,18.0,Drama|Music|Romance|Slice of Life,Lerche,73.0,2336,39
204621,Koikeya SDGs Gekijou Suss to Tina Season 6,2025-10-01,TV_SHORT,FINISHED,13.0,3.0,Action|Comedy,Garage Film,,42,1
199801,Hana,2025-10-01,MUSIC,FINISHED,1.0,2.0,,,,63,0
199800,Kakurenbo no Tatsujin,2025-10-01,MUSIC,FINISHED,1.0,2.0,,,,57,0
199799,Ottamagettan,2025-10-01,MUSIC,FINISHED,1.0,2.0,,,,47,0
199798,Aozora to Oscar Peterson,2025-10-01,MUSIC,FINISHED,1.0,2.0,,,,69,0
199593,MafiosA,2025-10-01,MUSIC,FINISHED,1.0,4.0,Action|Drama,Studio KAI,62.0,274,6
195383,MUZIK TIGER In the Forest 2,2025-10-01,TV_SHORT,FINISHED,17.0,1.0,Slice of Life,TOHO animation STUDIO,,154,3
183965,Yano-kun no Futsuu no Hibi,2025-10-01,TV,FINISHED,12.0,22.0,Comedy|Romance|Slice of Life,Ajiado,72.0,30040,581
163788,Yeonui Pyeonji,2025-10-01,MOVIE,FINISHED,1.0,97.0,Adventure|Drama|Mystery,LICO|Studio N,74.0,3038,59
187663,Sozai Saishuka no Isekai Ryokouki,2025-09-30,ONA,FINISHED,12.0,24.0,Adventure|Comedy|Fantasy|Slice of Life,Tatsunoko Production|SynergySP,60.0,35042,458
168087,Gu Wei Nan Ting,2025-09-30,ONA,FINISHED,16.0,20.0,Action|Comedy|Mystery|Supernatural,2:10 Animation,63.0,1448,40
199368,Shen Zai Jiong Tu,2025-09-29,ONA,FINISHED,40.0,,Action|Adventure|Comedy|Fantasy,Soyep,,121,1
204393,Wo Zai Tianting Shou Feipin,2025-09-28,ONA,FINISHED,40.0,11.0,Action|Adventure|Fantasy,Soyep,,103,3
165530,Mofa Gongzhu De Xiao Fannao,2025-09-28,ONA,FINISHED,16.0,21.0,Comedy|Fantasy|Romance,Colored Pencil Animation,77.0,27069,768
180523,Yasei no Last Boss ga Arawareta!,2025-09-27,ONA,FINISHED,12.0,23.0,Action|Adventure|Fantasy,WAO World,74.0,47291,1159
196750,Sister Breeder,2025-09-26,OVA,RELEASING,,20.0,Hentai,T-REX,71.0,1899,115
195153,Towa no Yuugure,2025-09-26,TV,FINISHED,13.0,24.0,Action|Drama|Romance|Sci-Fi,P.A.WORKS,64.0,38679,576
195034,Korette Naani?,2025-09-26,OVA,RELEASING,,,Hentai,Nur,57.0,607,25
195033,Kiken na Mori Onigokko,2025-09-26,OVA,RELEASING,,,Hentai,Majin petit,45.0,502,15
186829,Kakurenbo THE ANIMATION,2025-09-26,OVA,FINISHED,1.0,30.0,Hentai,Studio 1st,69.0,1917,67
184718,Cat's♥Eye (2025),2025-09-26,ONA,FINISHED,12.0,24.0,Action|Adventure|Comedy|Mystery|Romance,LIDENFILMS,64.0,6639,81
166417,Da Tang Chengfeng Lu,2025-09-25,ONA,FINISHED,26.0,21.0,Action|Adventure|Fantasy,Passion Paint Animation,,137,2
159981,Future Kid Takara,2025-09-25,MOVIE,FINISHED,11.0,5.0,Adventure|Sci-Fi,Studio 4°C,,511,3
169969,Mushoku no Eiyuu: Betsu ni Skill nanka Ira Nakattan Daga,2025-09-24,ONA,FINISHED,12.0,24.0,Action|Adventure|Comedy|Fantasy,studio A-CAT,62.0,45191,680
199417,Wu Hun Dalu,2025-09-21,ONA,FINISHED,48.0,10.0,Action|Fantasy|Sci-Fi,Ruo Hong Culture,,77,0
199358,Zhen Dao Ge 3,2025-09-19,ONA,FINISHED,14.0,24.0,Action|Adventure|Fantasy,Infinity Animation,,79,0
177687,Hyakuemu.,2025-09-19,MOVIE,FINISHED,1.0,106.0,Drama|Sports,ROCK'N ROLL MOUNTAIN,83.0,42114,1716
171627,Chainsaw Man: Reze-hen,2025-09-19,MOVIE,FINISHED,1.0,100.0,Action|Drama|Horror|Romance|Supernatural,MAPPA,90.0,232038,17780
207222,Aqura Home Aqurin Anime CM,2025-09-17,ONA,FINISHED,1.0,1.0,,WIT STUDIO,,64,0
199405,Huanggu En Chou Lu: Po Feng Pian,2025-09-17,ONA,FINISHED,40.0,,Action|Adventure|Fantasy,Ruo Hong Culture,,94,0
199406,Jueshi Shen Huang,2025-09-13,ONA,FINISHED,40.0,,Action|Adventure|Fantasy,Ruo Hong Culture,,113,1
198730,HOUR TIME Yellow,2025-09-13,MUSIC,FINISHED,1.0,3.0,,Studio KAI,60.0,254,5
193348,Netorareta Bakunyuu Tsuma-tachi,2025-09-12,OVA,FINISHED,2.0,20.0,Hentai,,61.0,923,44
183414,Kimi to Idol Precure♪ Omatase! Kimi ni Todokeru KirakkiLive!,2025-09-12,MOVIE,FINISHED,1.0,71.0,Mahou Shoujo|Music,,70.0,1228,12
198748,Tianming Dashenhuang,2025-09-11,ONA,FINISHED,40.0,,Action|Adventure|Fantasy,Ruo Hong Culture,,110,0
195887,Zhege Nianji Huan Neng Dang Daxia Ma 2nd Season,2025-09-10,ONA,FINISHED,10.0,7.0,,,,46,0
199073,Xianwu Zhuan 4,2025-09-06,ONA,FINISHED,43.0,18.0,Action|Adventure|Fantasy,Xiaoming Taiji,,176,8
198355,Azur Lane: 8 Shuunen Kinen Anime PV,2025-09-06,SPECIAL,FINISHED,1.0,2.0,,AtoriE,,174,1
206611,Summer Pockets: Naruse Shiroha-hen,2025-09-05,MOVIE,FINISHED,1.0,83.0,Drama|Romance|Slice of Life|Supernatural,feel.,61.0,886,11
198726,Chainsaw Biyori,2025-09-05,ONA,FINISHED,5.0,1.0,Comedy|Slice of Life,MAPPA,73.0,3208,52
198408,Chikyuu no Latair,2025-09-05,TV_SHORT,FINISHED,5.0,10.0,,Toon Harbor Works,,120,0
175035,Pokémon Concierge Part 2,2025-09-04,ONA,FINISHED,4.0,16.0,Fantasy|Slice of Life,dwarf,75.0,5006,57
198379,Onomatopoeia ISLAND,2025-09-03,MUSIC,FINISHED,1.0,1.0,Slice of Life,dwarf,54.0,271,2
201961,Jebal Joyonghi Jom Hae!,2025-09-02,ONA,FINISHED,5.0,6.0,Comedy|Romance,LICO,76.0,3055,104
198377,Ashita no Arika,2025-09-02,ONA,FINISHED,1.0,54.0,Drama|Romance|Supernatural,Trash Studio,46.0,642,2
200375,Inpuru-kun no Sonzai Shinai Oshigoto,2025-09-01,ONA,RELEASING,,3.0,Comedy,,,44,1
212519,Natsu no Owari,2025-08-31,MUSIC,FINISHED,1.0,4.0,,,,53,1
206610,Summer Pockets: Sorakado Ao-hen,2025-08-29,MOVIE,FINISHED,1.0,88.0,Drama|Romance|Slice of Life|Supernatural,feel.,60.0,798,12
195068,Purepure Peropero Princess,2025-08-29,OVA,RELEASING,,,Hentai,Ryuu M's,59.0,812,32
193707,Mujin Eki The Animation,2025-08-29,OVA,RELEASING,,20.0,Hentai,T-REX,58.0,721,30
193347,Shachiku Cinderella,2025-08-29,OVA,RELEASING,,,Hentai,Nur edel,54.0,591,19
192452,Koushoku no Chuugi Kunoichi Botan,2025-08-29,OVA,RELEASING,,20.0,Hentai,,56.0,684,27
186181,Fushigi ‌no ‌Kuni ‌de ‌Alice to: Dive ‌in ‌Wonderland,2025-08-29,MOVIE,FINISHED,1.0,95.0,Adventure|Fantasy,P.A.WORKS,60.0,3806,19
198033,Ano Hi no Kanojotachi: day09 Miu Takigawa,2025-08-28,SPECIAL,FINISHED,1.0,4.0,Slice of Life,CloverWorks,56.0,291,0
194087,Hitozuma no Kuchibiru wa Kan Chu-Hi no Aji ga Shite OVA,2025-08-27,ONA,FINISHED,1.0,5.0,Comedy|Ecchi|Romance,Raiose,54.0,1984,24
195494,bâan: Otona no Kyoukai,2025-08-24,MOVIE,FINISHED,1.0,18.0,Fantasy,studio daisy,69.0,17819,199
153455,Gui Chui Deng: Nan Hai Gui Xu,2025-08-23,ONA,FINISHED,17.0,18.0,Adventure|Fantasy|Thriller,Wonder Cat Animation|Original Force,,160,2
206609,Summer Pockets: Tsumugi Wenders-hen,2025-08-22,MOVIE,FINISHED,1.0,86.0,Drama|Romance|Slice of Life|Supernatural,feel.,58.0,752,9
187317,AS ONE,2025-08-22,MOVIE,FINISHED,1.0,,Mecha|Sci-Fi,StudioGOONEYS,,1305,10
177518,Odekake Kozame: Tokai no Otomodachi,2025-08-22,MOVIE,FINISHED,1.0,72.0,Slice of Life,ENGI,59.0,853,8
198704,Wangu Jian Di,2025-08-21,ONA,FINISHED,40.0,7.0,Action|Adventure|Fantasy,,,85,0
183128,"Muchuu sa, Kimi ni.",2025-08-21,TV,FINISHED,5.0,24.0,Slice of Life,Doga Kobo,71.0,7994,155
207484,Akami Karubi Henshin Movie,2025-08-20,SPECIAL,FINISHED,1.0,1.0,Slice of Life,Andraft,,45,1
206888,Musashino! Bonus,2025-08-18,ONA,FINISHED,1.0,4.0,Comedy,AlcedoAlcy|A-Real,,101,0
213508,Ohitorisama,2025-08-17,MUSIC,FINISHED,1.0,4.0,,,,44,1
198703,Wu Sui Xinghe,2025-08-17,ONA,FINISHED,60.0,,Action|Adventure|Fantasy,Soyep,,174,1
199354,Fei Ren Zai: Xian Shi Wan Jia,2025-08-16,MOVIE,FINISHED,1.0,95.0,Adventure|Comedy|Fantasy,FENZ,,74,0
195230,Summer Pockets: Kushima Kamome-hen,2025-08-15,MOVIE,FINISHED,1.0,86.0,Adventure|Drama|Romance|Slice of Life|Supernatural,feel.,65.0,2136,34
186169,ChaO,2025-08-15,MOVIE,FINISHED,1.0,90.0,Fantasy|Romance,Studio 4°C,68.0,3264,20
198380,SUPER NINJA NEKO,2025-08-13,ONA,FINISHED,1.0,1.0,Action,,45.0,192,0
198560,Dungeons & Television,2025-08-09,ONA,RELEASING,,5.0,Adventure|Fantasy,,59.0,1531,5
197179,Koisuru ONE PIECE: ONE PIECE DAY'25 Zenyasai Tokubetsu-hen,2025-08-09,SPECIAL,FINISHED,1.0,5.0,Comedy,Toei Animation,59.0,947,4
203250,Chou Charisma Bon-Odori,2025-08-08,MUSIC,FINISHED,1.0,4.0,,,,71,1
198701,Shen Mu 3,2025-08-08,ONA,FINISHED,52.0,,Action|Adventure|Fantasy,Wonder Cat Animation,61.0,374,18
185834,Bai Yao Pu: Luoyang Pian,2025-08-08,ONA,FINISHED,12.0,23.0,Fantasy|Mystery|Supernatural,CMC Media,61.0,577,7
185537,Crayon Shin-chan: Chou Karei! Shakunetsu no Kasukabe Dancers,2025-08-08,MOVIE,FINISHED,1.0,105.0,Comedy|Ecchi|Slice of Life,Shin-Ei Animation,60.0,793,13
213647,Yuanshen: Ineffa Da Gaizao,2025-08-07,ONA,FINISHED,1.0,2.0,Fantasy,miHoYo Anime,,143,2
206256,Piaomiao Jian Xian Zhuan,2025-08-06,ONA,FINISHED,40.0,10.0,Action|Adventure|Fantasy,Ruo Hong Culture,,69,1
208049,Garou Densetsu x Street Fighter,2025-08-04,SPECIAL,FINISHED,2.0,1.0,Action,FuRyu Pictures,,145,1
199419,Wan Jian Wangzuo,2025-08-04,ONA,FINISHED,40.0,,Action|Adventure,Ruo Hong Culture,,89,1
196881,Fate/Grand Order - 10th Anniversary Movie,2025-08-03,SPECIAL,FINISHED,1.0,2.0,,Andraft,66.0,536,6
196613,Dou Po Cangqiong: Nian Fan 4,2025-08-03,ONA,RELEASING,62.0,24.0,Action|Adventure|Fantasy,Motion Magic,74.0,843,55
206919,Mao he Lao Shu: Xing Pan qi Yuan,2025-08-02,MOVIE,FINISHED,1.0,104.0,Adventure|Comedy|Sci-Fi,Origin Animation,,118,4
199356,Lang Lang Shan Xiao Yao Guai,2025-08-02,MOVIE,FINISHED,1.0,118.0,Action|Comedy|Fantasy,Shanghai Animation Film Studio,67.0,303,8
206284,Xiangzhe Xingchen de Changzheng,2025-08-01,ONA,FINISHED,16.0,15.0,Drama,Ruo Hong Culture,,43,1
197094,Fate/Grand Order: Fujimaru Ritsuka wa Wakaranai Season 3,2025-08-01,ONA,FINISHED,24.0,2.0,Comedy,DLE,64.0,630,6
196694,Suki-Suki Diesuki Chou Ayeshiteru,2025-07-30,MUSIC,FINISHED,1.0,5.0,Supernatural,SANZIGEN,69.0,701,19
168177,Zichuan 2,2025-07-30,ONA,RELEASING,52.0,20.0,Action|Adventure|Fantasy,Build Dream,,266,7
198695,Kaiju Ditan Mai Dali,2025-07-29,ONA,FINISHED,24.0,,Action|Comedy|Fantasy,,61.0,567,4
196568,Koiboshi Perico,2025-07-28,MUSIC,FINISHED,1.0,5.0,,,,74,0
213640,Xi Yangyang Yu Hui Tailang: Yiguo Poxiao,2025-07-26,MOVIE,FINISHED,1.0,96.0,Action|Comedy,Creative Power Entertaining,,11,1
196482,Shin Kidou Senki Gundam Wing: operation 30th,2025-07-25,SPECIAL,FINISHED,1.0,3.0,Action|Mecha|Sci-Fi,Sunrise,71.0,1042,17
191452,Immoral Game Master THE ANIMATION,2025-07-25,OVA,RELEASING,,20.0,Adventure|Fantasy|Hentai,Seven,61.0,1210,49
191451,Kyou wa Yubiwa wo Hazusu kara......,2025-07-25,OVA,RELEASING,,20.0,Hentai,Nur,50.0,366,14
137716,"Zaixia ""Yingtai""",2025-07-25,ONA,FINISHED,12.0,20.0,Fantasy|Music,KIO STUDIO,,121,1
213697,Shi Wang Zhe A? 5,2025-07-24,ONA,FINISHED,13.0,9.0,Comedy|Fantasy,Lingsanwu Animation,,22,1
198948,Host ni Iroiro Kiitemita,2025-07-24,ONA,FINISHED,8.0,4.0,Comedy|Slice of Life,Fanworks,,137,1
186043,My Melody & Kuromi,2025-07-24,ONA,FINISHED,12.0,13.0,Fantasy|Slice of Life,WIT STUDIO,78.0,5010,154
183127,Karaoke Iko!,2025-07-24,TV,FINISHED,5.0,24.0,Comedy|Music,Doga Kobo,75.0,9541,334
166422,Shuangsheng Wu Hun,2025-07-23,ONA,FINISHED,60.0,,Action|Fantasy,Soyep,,207,4
195886,Fei Ren Zai 3,2025-07-22,ONA,FINISHED,12.0,7.0,Comedy|Supernatural,FENZ,,99,0
208398,PokéOki,2025-07-21,ONA,FINISHED,6.0,1.0,Slice of Life,,58.0,392,4
196227,TOMICA & TOM,2025-07-20,TV_SHORT,FINISHED,9.0,2.0,Slice of Life,Tsumupapa,,81,1
120756,TAMALA 2030: a punk cat in dark,2025-07-20,MOVIE,FINISHED,1.0,129.0,Sci-Fi,,,447,3
178754,Kaijuu 8-gou 2nd Season,2025-07-19,TV,FINISHED,11.0,24.0,Action|Sci-Fi,Production I.G,78.0,152448,2761
174188,Nukitashi THE ANIMATION,2025-07-19,TV,FINISHED,11.0,24.0,Action|Comedy|Drama|Ecchi|Romance,Passione,68.0,36415,670
193623,"Tooi-san wa Seishun Shitai! ""Baka to SmaPho to Romance to""",2025-07-18,MOVIE,FINISHED,1.0,90.0,Comedy,Seven Arcs,,1772,21
191976,Cang Lan Jue 2,2025-07-18,ONA,FINISHED,26.0,15.0,Action|Adventure|Comedy|Fantasy|Romance,GARDEN,64.0,672,18
178788,Kimetsu no Yaiba: Mugenjou-hen Movie 1 - Akaza Sairai,2025-07-18,MOVIE,FINISHED,1.0,155.0,Action|Adventure|Drama|Fantasy|Supernatural,ufotable,86.0,192743,6091
166475,Luo Xiaohei Zhan Ji 2,2025-07-18,MOVIE,FINISHED,1.0,120.0,Action|Adventure|Fantasy,HMCH,85.0,6509,260
157692,Long Zu 2,2025-07-18,ONA,FINISHED,24.0,24.0,Action|Adventure|Drama|Fantasy,GARDEN,75.0,9776,246
195916,Yao Shen Ji 9,2025-07-17,ONA,FINISHED,52.0,8.0,Action|Adventure|Fantasy|Romance,Ruo Hong Culture,66.0,406,11
175645,Tongling Fei 2,2025-07-17,ONA,FINISHED,24.0,22.0,Comedy|Romance|Supernatural,Shengying Animation,58.0,1796,21
166215,Utagoe wa Mille-Feuille,2025-07-17,TV,FINISHED,10.0,24.0,Music|Slice of Life,Jumondou,63.0,3737,40
196224,Tomoshibi,2025-07-16,MUSIC,FINISHED,1.0,4.0,,,61.0,988,11
157960,BULLET/BULLET,2025-07-16,ONA,FINISHED,12.0,25.0,Adventure|Drama|Sci-Fi,E&H Production,59.0,7727,68
184237,SAKAMOTO DAYS Part 2,2025-07-15,ONA,FINISHED,11.0,24.0,Action|Comedy,TMS Entertainment,79.0,101514,1780
194088,Yami Shibai 15,2025-07-14,TV_SHORT,FINISHED,13.0,4.0,Horror|Supernatural,ILCA,53.0,1263,11
198745,Shuukan Ranobe Anime,2025-07-13,TV,FINISHED,12.0,23.0,Action|Drama|Romance,Ziine Studio,,379,3
206362,One Last Wish,2025-07-12,MUSIC,FINISHED,1.0,4.0,Music|Slice of Life|Supernatural,,,61,1
206066,Liaozhai: Lanre Si,2025-07-12,MOVIE,FINISHED,1.0,152.0,,Light Chaser Animation,,40,2
198698,Douluo Dalu Movie: Jiandao Chen Xin,2025-07-12,ONA,FINISHED,1.0,92.0,Action|Adventure|Fantasy,Sparkly Key Animation,60.0,255,8
196283,Hihifoo,2025-07-12,MUSIC,FINISHED,1.0,3.0,,Hurray!,59.0,365,2
207805,Di Ling Ai: Mo Shui Linglong,2025-07-11,ONA,FINISHED,20.0,15.0,Fantasy|Romance,Motion Magic,,57,2
196064,Tsuihou Shiro Madoushi Mini Anime,2025-07-11,ONA,FINISHED,12.0,2.0,Comedy|Fantasy,INREALITY,,245,3
195845,Ghost Avenue,2025-07-11,MUSIC,FINISHED,1.0,3.0,Horror|Slice of Life|Supernatural,,68.0,332,25
185965,Futari Solo Camp,2025-07-11,TV,FINISHED,24.0,24.0,Romance|Slice of Life,SynergySP,68.0,22047,302
177474,Tougen Anki,2025-07-11,TV,FINISHED,24.0,24.0,Action|Mystery|Supernatural,Studio Hibari,68.0,75133,1286
196063,Obusu ni Hanataba wo,2025-07-10,ONA,FINISHED,13.0,1.0,Comedy|Romance,NEWON,51.0,225,2
195209,Kizu darake Seijo yori Houfuku wo Komete,2025-07-10,TV_SHORT,FINISHED,12.0,13.0,Fantasy|Romance,Imageworks Studio|Imagica Infos,61.0,6467,86
189117,Dr. STONE: SCIENCE FUTURE Part 2,2025-07-10,TV,FINISHED,12.0,24.0,Action|Adventure|Comedy|Sci-Fi,TMS Entertainment,85.0,86201,1988
178886,"Mikadono Sanshimai wa Angai, Choroi.",2025-07-10,TV,FINISHED,12.0,24.0,Comedy|Romance,P.A.WORKS,76.0,51348,1298
178090,"Tensei Shitara Dai Nana Ouji Datta node, Kimamani Majutsu wo Kiwamemasu 2nd Season",2025-07-10,TV,FINISHED,12.0,24.0,Action|Adventure|Fantasy|Slice of Life,Tsumugi Akita Anime Lab,76.0,61735,1246
177887,Leviathan,2025-07-10,ONA,FINISHED,12.0,25.0,Adventure|Mecha|Sci-Fi,Orange,66.0,6745,67
166412,Wo Wei Dao Zong,2025-07-10,ONA,FINISHED,16.0,20.0,Action|Fantasy,Zhongce Picture|G.H.Y. Culture & Media,,249,8
151799,New PANTY & STOCKING with GARTERBELT,2025-07-10,TV,FINISHED,13.0,24.0,Action|Comedy|Ecchi|Supernatural,TRIGGER,78.0,38387,945
199438,FUJIYAMA CHARISMA,2025-07-09,MUSIC,FINISHED,1.0,3.0,Comedy,,,79,0
195829,Kaijuu Shima,2025-07-09,MUSIC,FINISHED,1.0,3.0,,,,75,0
177880,Osomatsu-san 4th Season,2025-07-09,TV,FINISHED,13.0,24.0,Comedy|Sci-Fi|Slice of Life,PIERROT FILMS,58.0,2345,23
173780,Tate no Yuusha no Nariagari Season 4,2025-07-09,TV,FINISHED,12.0,24.0,Action|Adventure|Fantasy,Kinema Citrus,70.0,72471,1100
159483,Turkey!,2025-07-09,TV,FINISHED,12.0,23.0,Adventure|Sports|Supernatural,BAKKEN RECORD,63.0,10851,109
156104,Xin Yichang Shengwu Jianwen Lu: Xu,2025-07-09,ONA,FINISHED,7.0,15.0,Adventure|Fantasy|Sci-Fi,Studio LAN|Pb Animation|Sunflowers,,508,5
184591,"Watashi ga Koibito ni Nareru Wake Nai jan, Muri Muri! (※Muri ja Nakatta!?)",2025-07-08,TV,FINISHED,12.0,24.0,Comedy|Romance,studio MOTHER,76.0,54489,1674
182309,Grand Blue Season 2,2025-07-08,TV,FINISHED,12.0,24.0,Comedy|Slice of Life|Sports,Zero-G|Liber,84.0,66965,1885
179828,Kakkou no Iinazuke Season 2,2025-07-08,TV,FINISHED,12.0,24.0,Comedy|Romance,Okuruto Noboru,67.0,31568,479
193607,Dekichau made Kon,2025-07-07,ONA,FINISHED,8.0,7.0,Hentai|Romance,studio LEO,52.0,1432,41
188138,Binan Koukou Chikyuu Bouei-bu Haikara!,2025-07-07,TV,FINISHED,12.0,24.0,Comedy|Mahou Shoujo|Sci-Fi|Slice of Life,Studio DEEN,54.0,1912,22
185519,"Food Court de, Mata Ashita.",2025-07-07,TV,FINISHED,6.0,24.0,Comedy|Slice of Life,Atelier Pontdarc,73.0,19776,427
181867,Shinobanai! Crypto Ninja Sakuya San no Maki,2025-07-07,TV_SHORT,FINISHED,13.0,4.0,Action|Comedy,Fanworks,,124,1
181841,CITY THE ANIMATION,2025-07-07,TV,FINISHED,13.0,27.0,Comedy|Slice of Life,Kyoto Animation,80.0,46713,1741
196229,Tomica Heroes Jobraver: Tokusou Gattai Robo (TV),2025-07-06,TV_SHORT,FINISHED,25.0,12.0,Action|Mecha,Shogakukan Music & Digital Entertainment,,86,1
189326,Jibaku Shounen Hanako-kun 2 Part 2,2025-07-06,TV,FINISHED,12.0,24.0,Action|Comedy|Drama|Mystery|Supernatural,Lerche,80.0,21684,491
185755,Puniru wa Kawaii Slime 2nd Season,2025-07-06,TV,FINISHED,12.0,24.0,Comedy|Fantasy|Romance|Slice of Life,TOHO animation STUDIO,70.0,2956,53
184575,Busamen Gachi Fighter,2025-07-06,TV,FINISHED,12.0,24.0,Adventure|Fantasy,WHITE FOX,61.0,21609,263
184574,Dekin no Mogura,2025-07-06,TV,FINISHED,12.0,24.0,Comedy|Drama|Mystery|Slice of Life|Supernatural,Brain's Base,65.0,11933,133
184034,Hotel Inhumans,2025-07-06,TV,FINISHED,13.0,23.0,Action|Drama,Bridge,64.0,11083,105
181444,Kaoru Hana wa Rin to Saku,2025-07-06,TV,FINISHED,13.0,24.0,Comedy|Drama|Romance,CloverWorks,84.0,205029,11736
180929,Ruri no Houseki,2025-07-06,TV,FINISHED,13.0,24.0,Adventure|Slice of Life,Studio Bind,79.0,41762,986
180794,GaCen Shoujo to Ibunka Kouryuu,2025-07-06,TV,FINISHED,12.0,24.0,Comedy|Romance,Nomad,64.0,17063,194
180425,Ame to Kimi to,2025-07-06,TV,FINISHED,12.0,23.0,Comedy|Slice of Life,Lesprit,73.0,24987,486
179885,"Yuusha Party wo Tsuihou Sareta Shiro Madoushi, S Rank Boukensha ni Hirowareru: Kono Shiro Madoushi ga Kikakugaisugiru",2025-07-06,ONA,FINISHED,12.0,24.0,Action|Adventure|Fantasy,Felix Film,61.0,40073,501
178675,Bad Girl,2025-07-06,ONA,FINISHED,12.0,24.0,Comedy|Romance,Bridge,72.0,19916,581
178433,Isekai Mokushiroku Mynoghra: Hametsu no Bunmei de Hajimeru Sekai Seifuku,2025-07-06,TV,FINISHED,13.0,24.0,Action|Adventure|Comedy|Drama|Fantasy|Romance,Maho Film,66.0,53491,970
178025,Gachiakuta,2025-07-06,TV,FINISHED,24.0,24.0,Action|Drama|Fantasy,bones film,82.0,251225,10579
177689,Hikaru ga Shinda Natsu,2025-07-06,TV,FINISHED,12.0,23.0,Horror|Mystery|Psychological|Supernatural|Thriller,CygamesPictures,81.0,139645,5784
175124,Nyaight of the Living Cat,2025-07-06,ONA,FINISHED,12.0,25.0,Action|Comedy|Horror,OLM,61.0,12722,115
154768,Sono Bisque Doll wa Koi wo Suru Season 2,2025-07-06,TV,FINISHED,12.0,24.0,Comedy|Ecchi|Romance|Slice of Life,CloverWorks,82.0,188130,5894
198697,Yun Shen Buzhi Meng,2025-07-05,ONA,FINISHED,26.0,22.0,Action|Adventure|Fantasy,Yien Animation,68.0,573,36
193238,Gakkou de wa Oshiete Kurenai Taisetsu na Koto,2025-07-05,TV_SHORT,FINISHED,25.0,5.0,Comedy|Slice of Life,Imagica Infos|Imageworks Studio,,118,0
191994,Cardfight!! Vanguard: Divinez - Deluxe Kesshou-hen,2025-07-05,TV,FINISHED,12.0,24.0,Action|Adventure|Fantasy,Kinema Citrus|Gift-o’-Animation|Studio JEMI,64.0,1016,13
188653,Punirunes Puni 3,2025-07-05,TV_SHORT,FINISHED,26.0,12.0,Slice of Life,OLM,,146,0
186561,Kizetsu Yuusha to Ansatsu Hime,2025-07-05,ONA,FINISHED,12.0,24.0,Action|Comedy|Fantasy,CONNECT,64.0,23463,307
186003,Fermat no Ryouri,2025-07-05,TV,FINISHED,12.0,24.0,Drama|Slice of Life,domerica,68.0,10240,150
179966,Silent Witch: Chinmoku no Majo no Kakushigoto,2025-07-05,TV,FINISHED,13.0,24.0,Drama|Fantasy,Studio Gokumi,81.0,93185,3732
179879,Zutaboro Reijou wa Ane no Moto Konyakusha ni Dekiai Sareru,2025-07-05,TV,FINISHED,12.0,24.0,Drama|Fantasy|Romance,LandQ studios,73.0,25225,549
177761,9-nine- Shihaisha no Oukan,2025-07-05,TV,FINISHED,13.0,24.0,Drama|Mystery|Psychological|Romance|Slice of Life|Supernatural,PRA,53.0,7913,94
171046,Seishun Buta Yarou wa Santa Claus no Yume wo Minai,2025-07-05,TV,FINISHED,13.0,24.0,Drama|Mystery|Psychological|Romance|Supernatural,CloverWorks,82.0,87656,1998
169420,Watari-kun no xx ga Houkai Sunzen,2025-07-05,TV,FINISHED,26.0,23.0,Comedy|Drama|Romance|Slice of Life,Staple Entertainment,65.0,35199,598
207035,Kanojo ga Separate wo Matou Riyuu,2025-07-04,ONA,RELEASING,,13.0,Hentai,studio LEO,53.0,326,8
206290,Benghuai: Xingqiong Tiedao - Yilun Zhaoyang de Mingyun,2025-07-04,ONA,FINISHED,1.0,1.0,Action|Drama|Psychological,miHoYo Anime,69.0,449,17
196250,Xi Yangyang Yu Hui Tailang: Kuang Ye Xin Yuzhou,2025-07-04,TV_SHORT,FINISHED,60.0,15.0,Action|Comedy,,,34,1
195517,SUGAR SUGAR RUNE: Les deux sorcières,2025-07-04,SPECIAL,FINISHED,1.0,7.0,Fantasy|Mahou Shoujo,Studio Khara,67.0,1256,15
